;ID;jenis_kelamin;pemilik_mobil;pemilik_properti;anak;pendapatan_tahunan;jenis_pendapatan;pendidikan;status_perkawinan;jenis_rumah;usia;pengalaman_kerja;telepon_seluler;telepon_kerja;telepon;ID_email;anggota_keluarga
596;5024386;F;N;N;0;117000.0;Working;Secondary / secondary special;Married;Municipal apartment;37.00.00;04.00;1;0;0;0;2
597;5026178;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;53.00.00;21.00;1;1;0;0;2
598;5033439;M;Y;N;2;270000.0;Working;Higher education;Married;House / apartment;32.00.00;08.00;1;0;1;0;4
599;5089320;F;Y;N;0;135000.0;Commercial associate;Higher education;Married;House / apartment;32.00.00;02.00;1;1;1;1;2
600;5053872;M;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;32.00.00;06.00;1;0;0;0;3
601;5091735;F;Y;Y;0;243000.0;Working;Secondary / secondary special;Single / not married;House / apartment;40.00.00;06.00;1;0;0;0;1
602;5105791;M;N;N;0;121500.0;State servant;Incomplete higher;Single / not married;House / apartment;25.00.00;04.00;1;1;0;0;1
603;5125928;M;N;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;32.00.00;02.00;1;0;0;0;3
604;5115662;M;Y;Y;0;225000.0;Commercial associate;Higher education;Single / not married;House / apartment;44.00.00;07.00;1;0;1;0;1
605;5029256;M;Y;Y;2;225000.0;Working;Higher education;Married;House / apartment;37.00.00;03.00;1;0;0;0;4
606;5136029;M;Y;N;0;112500.0;State servant;Secondary / secondary special;Married;House / apartment;54.00.00;06.00;1;0;0;0;2
607;5037157;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;1;0;2
608;5046531;M;Y;N;0;202500.0;Pensioner;Higher education;Married;House / apartment;55.00.00;00.00;1;0;0;0;2
609;5023177;F;N;Y;1;337500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;49.00.00;13.00;1;1;1;0;3
610;5021967;F;N;N;1;103500.0;Working;Secondary / secondary special;Married;House / apartment;32.00.00;03.00;1;0;0;0;3
611;5135530;F;Y;Y;0;99000.0;Pensioner;Secondary / secondary special;Married;House / apartment;58.00.00;00.00;1;0;0;0;2
612;5146534;F;Y;N;1;67500.0;State servant;Secondary / secondary special;Married;House / apartment;42.00.00;03.00;1;0;0;0;3
613;5126101;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;58.00.00;00.00;1;0;1;0;2
614;5088161;F;N;Y;0;270000.0;Working;Secondary / secondary special;Single / not married;House / apartment;35.00.00;03.00;1;0;0;0;1
615;5100394;M;N;Y;1;315000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;34.00.00;11.00;1;0;0;0;3
616;5079035;F;N;Y;0;135000.0;Pensioner;Lower secondary;Married;House / apartment;62.00.00;00.00;1;0;0;0;2
617;5095631;M;Y;N;1;180000.0;Working;Higher education;Married;House / apartment;31.00.00;01.00;1;0;0;0;3
618;5113647;F;N;Y;0;225000.0;Working;Incomplete higher;Married;House / apartment;34.00.00;01.00;1;0;0;1;2
619;5046336;F;N;N;1;85500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;28.00.00;02.00;1;1;0;0;3
620;5028781;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;43.00.00;08.00;1;0;0;0;2
621;5125730;F;Y;Y;1;119700.0;Working;Higher education;Married;House / apartment;36.00.00;09.00;1;0;1;0;3
622;5023724;M;Y;N;1;495000.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;01.00;1;0;1;0;3
623;5116369;M;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;53.00.00;10.00;1;0;0;0;2
624;5062214;F;N;Y;2;153000.0;Commercial associate;Higher education;Married;House / apartment;36.00.00;04.00;1;0;0;0;4
625;5009023;F;N;Y;2;216000.0;State servant;Higher education;Married;House / apartment;42.00.00;09.00;1;0;0;1;4
626;5029191;F;N;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;43.952.817.824.377.400;08.00;1;0;0;0;2
627;5028946;F;N;Y;0;90000.0;State servant;Secondary / secondary special;Married;House / apartment;48.00.00;01.00;1;0;0;0;2
628;5068470;F;N;N;1;108000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;02.00;1;0;0;0;3
629;5045828;F;N;Y;0;270000.0;Pensioner;Higher education;Married;House / apartment;61.00.00;00.00;1;0;0;0;2
630;5095930;F;N;N;0;76500.0;Pensioner;Secondary / secondary special;Married;House / apartment;56.00.00;00.00;1;0;1;0;2
631;5090049;F;N;Y;0;69372.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;01.00;1;1;1;0;2
632;5067730;F;N;Y;1;135000.0;Commercial associate;Incomplete higher;Married;House / apartment;28.00.00;07.00;1;1;1;0;3
633;5092239;F;N;N;0;117000.0;Working;Secondary / secondary special;Married;House / apartment;57.00.00;06.00;1;0;0;0;2
634;5105560;F;N;Y;0;202500.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46.00.00;12.00;1;0;0;1;2
635;5099914;F;N;Y;2;126000.0;Working;Secondary / secondary special;Married;House / apartment;27.00.00;04.00;1;1;1;0;4
636;5053032;F;N;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;57.00.00;00.00;1;0;0;0;2
637;5150038;M;N;N;0;180000.0;Working;Secondary / secondary special;Single / not married;With parents;35.00.00;04.00;1;0;0;0;1
638;5053678;F;Y;Y;0;225000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;33.00.00;04.00;1;0;1;0;1
639;5087538;M;N;Y;0;81000.0;Commercial associate;Higher education;Single / not married;House / apartment;27.00.00;05.00;1;0;1;0;1
640;5050440;F;Y;Y;1;157500.0;Working;Incomplete higher;Civil marriage;House / apartment;36.00.00;08.00;1;0;0;0;3
641;5096670;F;N;N;0;90000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;59.00.00;00.00;1;0;1;0;1
642;5061611;M;Y;Y;1;225000.0;Working;Secondary / secondary special;Married;House / apartment;31.00.00;02.00;1;0;1;0;3
643;5065342;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;62.00.00;00.00;1;0;1;0;2
644;5041066;F;N;Y;0;103500.0;Working;Secondary / secondary special;Single / not married;House / apartment;48.00.00;06.00;1;0;0;0;1
645;5105819;M;Y;N;2;202500.0;Commercial associate;Higher education;Married;House / apartment;32.00.00;01.00;1;0;0;0;4
646;5135460;F;N;Y;3;37800.0;Pensioner;Secondary / secondary special;Married;House / apartment;36.00.00;00.00;1;0;0;0;5
647;5009319;F;Y;N;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;55.00.00;00.00;1;0;1;1;2
648;5091006;F;N;Y;0;157500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;47.00.00;09.00;1;0;0;0;2
649;5050852;M;N;N;0;180000.0;Commercial associate;Higher education;Single / not married;House / apartment;26.00.00;04.00;1;0;0;0;1
650;5117202;F;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;37.00.00;00.00;1;0;0;0;1
651;5074739;M;N;Y;1;225000.0;Working;Higher education;Married;House / apartment;36.00.00;10.00;1;0;0;0;3
652;5009472;F;N;N;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;54.00.00;27.00.00;1;1;1;0;2
653;5135378;F;N;Y;0;387000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;55.00.00;14.00;1;0;0;0;2
654;5135489;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;09.00;1;0;0;0;4
655;5067016;M;N;Y;0;225000.0;Working;Secondary / secondary special;Single / not married;House / apartment;27.00.00;01.00;1;0;0;0;1
656;5024097;F;Y;N;0;126000.0;State servant;Incomplete higher;Single / not married;House / apartment;33.00.00;14.00;1;1;0;0;1
657;5008865;F;Y;Y;2;135000.0;Working;Secondary / secondary special;Married;House / apartment;43.00.00;09.00;1;0;0;0;4
658;5116640;F;N;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;43.00.00;02.00;1;0;0;1;3
659;5089770;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Married;House / apartment;30.00.00;07.00;1;1;0;0;4
660;5009118;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;With parents;43.00.00;01.00;1;0;0;0;1
661;5042296;M;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;06.00;1;1;1;0;3
662;5010185;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;46.00.00;18.00;1;0;1;0;2
663;5090509;M;Y;Y;0;225000.0;Commercial associate;Higher education;Married;House / apartment;30.00.00;00.00;1;0;0;0;2
664;5113006;M;Y;N;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;54.00.00;06.00;1;0;0;0;3
665;5026368;M;N;Y;1;112500.0;Working;Higher education;Married;House / apartment;37.00.00;15.00;1;1;1;0;3
666;5095905;F;N;N;0;135000.0;State servant;Secondary / secondary special;Single / not married;House / apartment;42.00.00;04.00;1;0;0;0;1
667;5113440;F;N;Y;0;207000.0;Working;Secondary / secondary special;Single / not married;House / apartment;51.00.00;07.00;1;0;0;0;1
668;5069289;F;N;Y;0;270000.0;Commercial associate;Incomplete higher;Married;House / apartment;41.00.00;09.00;1;0;0;0;2
669;5135938;F;Y;N;2;315000.0;Working;Secondary / secondary special;Married;House / apartment;43.00.00;10.00;1;0;0;0;4
670;5118026;F;N;N;0;315000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;37.00.00;09.00;1;0;1;0;2
671;5053524;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;07.00;1;0;1;0;2
672;5010567;F;Y;Y;0;121500.0;Working;Higher education;Married;House / apartment;28.00.00;05.00;1;0;0;1;2
673;5046003;F;N;Y;1;225000.0;Working;Secondary / secondary special;Single / not married;House / apartment;41.00.00;09.00;1;0;1;0;2
674;5118225;M;Y;N;0;225000.0;Working;Secondary / secondary special;Civil marriage;Office apartment;57.00.00;09.00;1;0;0;0;2
675;5036187;F;Y;Y;1;157500.0;Pensioner;Secondary / secondary special;Married;House / apartment;57.00.00;00.00;1;0;1;0;3
676;5050635;F;N;N;0;225000.0;State servant;Secondary / secondary special;Married;House / apartment;37.00.00;08.00;1;0;0;0;2
677;5067444;F;Y;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;0;0;2
678;5088805;M;Y;Y;0;225000.0;State servant;Secondary / secondary special;Married;House / apartment;38.00.00;10.00;1;1;1;0;2
679;5117331;F;Y;Y;0;270000.0;Commercial associate;Secondary / secondary special;Separated;House / apartment;41.00.00;06.00;1;0;1;0;1
680;5045113;F;N;Y;0;202500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;58.00.00;00.00;1;0;0;0;1
681;5067281;M;N;Y;1;135000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;36.00.00;07.00;1;0;0;0;3
682;5137385;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;64.00.00;00.00;1;0;1;0;2
683;5066832;F;Y;Y;0;157500.0;Pensioner;Lower secondary;Married;House / apartment;60.00.00;00.00;1;0;0;0;2
684;5041520;M;Y;Y;0;450000.0;Commercial associate;Higher education;Separated;House / apartment;44.00.00;02.00;1;1;1;0;1
685;5023092;F;N;N;0;202500.0;Working;Secondary / secondary special;Separated;House / apartment;46.00.00;11.00;1;0;0;0;1
686;5079016;M;Y;Y;2;900000.0;Commercial associate;Higher education;Married;House / apartment;27.00.00;03.00;1;0;0;0;4
687;5035682;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;45.00.00;23.00;1;0;0;0;2
688;5139761;M;Y;Y;0;337500.0;Working;Higher education;Married;House / apartment;65.00.00;21.00;1;0;0;0;2
689;5041681;F;N;N;0;94500.0;Pensioner;Secondary / secondary special;Married;House / apartment;43.952.817.824.377.400;00.00;1;0;1;0;2
690;5033906;M;Y;Y;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;50.00.00;00.00;1;0;0;0;2
691;5029251;M;N;Y;0;157500.0;Working;Higher education;Married;House / apartment;38.00.00;12.00;1;1;0;0;2
692;5091824;M;N;Y;0;270000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;40.00.00;16.00;1;0;0;0;1
693;5132569;F;N;Y;1;112500.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;41.00.00;04.00;1;0;1;0;3
694;5021490;M;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;29.00.00;02.00;1;0;1;0;1
695;5035859;F;N;Y;0;270000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;58.00.00;07.00;1;0;0;0;1
696;5022025;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;27.00.00;04.00;1;0;0;0;1
697;5116613;M;N;Y;0;225000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;32.00.00;10.00;1;0;0;0;2
698;5115884;F;N;Y;0;54000.0;Pensioner;Higher education;Married;House / apartment;67.00.00;00.00;1;0;0;0;2
699;5010303;F;N;Y;0;189000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;55.00.00;17.00;1;1;1;0;2
700;5142496;F;Y;Y;1;135000.0;Commercial associate;Higher education;Married;House / apartment;42.00.00;08.00;1;0;0;0;3
701;5046398;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;66.00.00;00.00;1;0;0;0;1
702;5125585;F;N;Y;0;121500.0;Pensioner;Secondary / secondary special;Married;House / apartment;62.00.00;00.00;1;0;1;0;2
703;5113302;M;N;Y;1;180000.0;Working;Higher education;Married;With parents;43.00.00;05.00;1;0;0;0;3
704;5139321;F;N;Y;0;121500.0;Pensioner;Higher education;Widow;House / apartment;66.00.00;00.00;1;0;0;0;1
705;5053918;F;Y;N;0;225000.0;Working;Higher education;Civil marriage;House / apartment;40.00.00;07.00;1;0;0;0;2
706;5067102;F;N;N;0;180000.0;Commercial associate;Secondary / secondary special;Single / not married;Municipal apartment;46.00.00;12.00;1;0;0;0;1
707;5022118;M;N;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;54.00.00;03.00;1;0;0;0;2
708;5022954;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;01.00;1;1;0;0;2
709;5047667;F;N;N;0;90000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;24.00.00;01.00;1;0;0;0;2
710;5091718;F;Y;Y;0;90000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;39.00.00;06.00;1;0;0;0;2
711;5009586;F;N;N;0;45000.0;Working;Secondary / secondary special;Separated;House / apartment;39.00.00;02.00;1;0;1;0;1
712;5097170;M;Y;Y;0;180000.0;State servant;Secondary / secondary special;Married;House / apartment;26.00.00;07.00;1;0;0;0;2
713;5022015;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;27.00.00;04.00;1;0;0;0;1
714;5062594;M;Y;Y;1;135000.0;State servant;Higher education;Married;House / apartment;25.00.00;00.00;1;0;0;1;3
715;5028726;M;N;Y;0;360000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;34.00.00;11.00;1;0;0;0;2
716;5033831;M;Y;Y;0;135000.0;Working;Higher education;Civil marriage;House / apartment;53.00.00;02.00;1;1;1;0;2
717;5046086;F;Y;Y;0;99000.0;Working;Secondary / secondary special;Married;House / apartment;58.00.00;06.00;1;0;0;0;2
718;5135946;M;N;Y;0;270000.0;Working;Higher education;Single / not married;House / apartment;42.00.00;09.00;1;0;1;0;1
719;5149592;F;N;Y;0;157500.0;Working;Higher education;Married;House / apartment;34.00.00;05.00;1;0;1;0;2
720;5024103;M;N;Y;0;1.913.993.262.295.080;Working;Secondary / secondary special;Married;House / apartment;55.00.00;07.00;1;0;0;0;2
721;5009845;M;Y;N;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;00.00;1;1;0;0;2
722;5117716;M;Y;N;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;46.00.00;14.00;1;1;1;0;2
723;5096169;F;N;N;0;112500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;54.00.00;02.00;1;0;0;0;2
724;5139823;M;N;Y;0;108000.0;Working;Secondary / secondary special;Married;House / apartment;44.00.00;20.00;1;1;1;0;2
725;5067542;F;N;Y;0;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;58.00.00;07.00;1;0;0;0;2
726;5090871;F;N;N;2;225000.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;03.00;1;0;0;0;4
727;5033729;M;Y;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;33.00.00;15.00;1;1;1;0;2
728;5037212;M;Y;Y;0;292500.0;State servant;Higher education;Married;House / apartment;35.00.00;06.00;1;0;0;0;2
729;5116319;F;N;Y;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;05.00;1;0;0;0;4
730;5146318;F;N;Y;0;135000.0;Working;Secondary / secondary special;Separated;House / apartment;40.00.00;04.00;1;0;0;0;1
731;5042082;F;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;53.00.00;05.00;1;0;1;0;2
732;5091416;F;N;Y;0;225000.0;Working;Higher education;Married;House / apartment;44.00.00;08.00;1;1;1;0;2
733;5041675;F;Y;Y;1;333000.0;Commercial associate;Higher education;Married;House / apartment;32.00.00;04.00;1;0;0;0;3
734;5048425;F;N;Y;0;171000.0;Working;Secondary / secondary special;Single / not married;House / apartment;54.00.00;23.00;1;0;1;0;1
735;5145965;F;N;N;2;130500.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;10.00;1;0;0;0;4
736;5126543;F;Y;N;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;09.00;1;0;0;0;2
737;5033881;M;Y;N;1;202500.0;Commercial associate;Incomplete higher;Married;House / apartment;30.00.00;10.00;1;0;0;0;3
738;5068378;F;N;Y;1;126000.0;Working;Higher education;Married;House / apartment;35.00.00;04.00;1;1;1;1;3
739;5029194;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;53.00.00;08.00;1;0;0;0;2
740;5010025;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;57.00.00;06.00;1;0;0;0;2
741;5091016;F;N;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;12.00;1;0;0;0;3
742;5149744;F;N;Y;1;105750.0;Working;Secondary / secondary special;Married;With parents;35.00.00;04.00;1;0;0;0;3
743;5117561;F;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;43.952.817.824.377.400;02.00;1;1;0;0;2
744;5089760;M;Y;Y;0;180000.0;State servant;Higher education;Single / not married;House / apartment;22.00;02.00;1;0;0;1;1
745;5053642;M;N;N;0;360000.0;Commercial associate;Higher education;Married;House / apartment;56.00.00;05.00;1;0;1;0;2
746;5089934;M;Y;N;0;157500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;53.00.00;14.00;1;0;0;0;2
747;5143465;F;N;Y;0;90000.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64.00.00;00.00;1;0;1;0;1
748;5125127;F;N;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;44.00.00;05.00;1;1;1;0;1
749;5113163;F;Y;Y;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;34.00.00;10.00;1;1;1;0;3
750;5116883;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;49.00.00;04.00;1;1;0;0;2
